"","BIDU.Open","BIDU.High","BIDU.Low","BIDU.Close","BIDU.Volume","BIDU.Adjusted"
"2018-05-14",271.5,278.76001,271,272.26001,3283100,272.26001
"2018-05-15",266.410004,271.980011,265.609985,271.920013,2301900,271.920013
"2018-05-16",272.73999,284.220001,271.230011,284.070007,3619800,284.070007
"2018-05-17",280.26001,283.950012,278.600006,279.679993,3241300,279.679993
"2018-05-18",262.380005,264.670013,251.580002,253.009995,16046300,253.009995
"2018-05-21",256,256.359985,237.830002,240.509995,15249700,240.509995
"2018-05-22",243.990005,247.050003,239.600006,239.970001,7133700,239.970001
"2018-05-23",238.770004,243.330002,236.610001,240.389999,5038400,240.389999
"2018-05-24",243.490005,243.949997,240.050003,240.279999,4782400,240.279999
"2018-05-25",240.479996,245.800003,240.080002,243.800003,5296300,243.800003
"2018-05-29",242.550003,245.039993,240.600006,242.050003,3632400,242.050003
"2018-05-30",243.690002,243.75,240.470001,241.630005,3149000,241.630005
"2018-05-31",242.039993,245.520004,241.960007,242.559998,4405300,242.559998
"2018-06-01",245.389999,251,244.850006,248.460007,4547300,248.460007
"2018-06-04",251,261,251,260.899994,5631700,260.899994
"2018-06-05",262.25,265.410004,255.199997,259.980011,4978000,259.980011
"2018-06-06",260.179993,263.98999,257.079987,263.940002,3379500,263.940002
"2018-06-07",264.690002,268,263.029999,264.890015,3649200,264.890015
"2018-06-08",262.170013,263.890015,259.51001,263.589996,3116600,263.589996
"2018-06-11",264,269.829987,262.519989,269.779999,2767500,269.779999
"2018-06-12",270.540009,272.880005,265.660004,267.420013,3288700,267.420013
"2018-06-13",268.859985,272.190002,267.920013,270,2670900,270
"2018-06-14",270.410004,273.309998,269.75,270.640015,3116400,270.640015
"2018-06-15",268,273.609985,266.350006,272.970001,5914600,272.970001
"2018-06-18",267.299988,269.820007,264.109985,268.890015,3662900,268.890015
"2018-06-19",260.230011,262.170013,256.440002,262.109985,4294200,262.109985
"2018-06-20",263.339996,264.790009,259.420013,264.059998,2876500,264.059998
"2018-06-21",263.220001,265.600006,260.299988,260.5,3249100,260.5
"2018-06-22",261,261.73999,258.01001,259,3027600,259
"2018-06-25",254.279999,254.300003,245.5,250.410004,3988900,250.410004
"2018-06-26",252.460007,253.110001,248.210007,250.770004,2401900,250.770004
"2018-06-27",255,255.5,241.860001,243,4401400,243
"2018-06-28",241.839996,242.720001,237.800003,242.210007,6468300,242.210007
"2018-06-29",245.899994,247.770004,242,243,3652300,243
"2018-07-02",238.080002,246.380005,236.279999,246.25,2319600,246.25
"2018-07-03",248.710007,249.059998,245.300003,246.429993,2298800,246.429993
"2018-07-05",248.990005,250.690002,243.440002,244.070007,2972000,244.070007
"2018-07-06",244.75,253.5,243.880005,251.770004,3919700,251.770004
"2018-07-09",259.279999,262.899994,258.600006,261.970001,4233700,261.970001
"2018-07-10",262.98999,264.829987,258.850006,261.25,1932900,261.25
"2018-07-11",256.48999,263.959991,255.75,261.25,2651400,261.25
"2018-07-12",264.230011,272.149994,263.700012,271.450012,3966100,271.450012
"2018-07-13",271.359985,274,265.700012,267.190002,2532700,267.190002
"2018-07-16",266.450012,269.73999,266,267.079987,1514400,267.079987
"2018-07-17",264.100006,271.079987,259.100006,270.019989,2674000,270.019989
"2018-07-18",268.899994,270.089996,264.5,269.420013,2036600,269.420013
"2018-07-19",266.730011,267.299988,261.929993,262.420013,2393200,262.420013
"2018-07-20",263.359985,265.209991,259.959991,259.980011,2213400,259.980011
"2018-07-23",257.890015,261.100006,257.179993,260.380005,1708800,260.380005
"2018-07-24",265.309998,265.730011,255.100006,256.480011,2749200,256.480011
"2018-07-25",256.410004,263.700012,256.410004,262.910004,2646000,262.910004
"2018-07-26",259.820007,263.630005,257.679993,260.350006,2063200,260.350006
"2018-07-27",262.630005,262.959991,251.830002,255.089996,2310300,255.089996
"2018-07-30",256.48999,257.309998,248.300003,251.399994,2562500,251.399994
"2018-07-31",253.839996,255.940002,245.529999,247.179993,4478300,247.179993
"2018-08-01",234.990005,237.720001,226.639999,228.070007,14002700,228.070007
"2018-08-02",230.559998,231.5,226.210007,230.460007,6600200,230.460007
"2018-08-03",235,237.5,230.839996,235.649994,5834600,235.649994
"2018-08-06",234.110001,235.800003,230.059998,232.960007,3720200,232.960007
"2018-08-07",228.360001,230.25,224.259995,226.669998,7892300,226.669998
"2018-08-08",226.990005,226.990005,221.279999,222,5162000,222
"2018-08-09",223.360001,223.720001,219.600006,219.889999,3512600,219.889999
"2018-08-10",217.5,221.910004,216.509995,220.100006,3351700,220.100006
"2018-08-13",220.009995,220.179993,216.410004,217.570007,2500500,217.570007
"2018-08-14",218.330002,218.369995,213.669998,216.210007,3194100,216.210007
"2018-08-15",211.369995,214.149994,207.949997,213.470001,4260700,213.470001
"2018-08-16",216.119995,221.399994,215.490005,217.300003,4338300,217.300003
"2018-08-17",221,225.070007,217.089996,222.669998,5498000,222.669998
"2018-08-20",224.699997,226.369995,220.970001,223.710007,3228500,223.710007
"2018-08-21",225.770004,226.279999,222.419998,223.130005,2292200,223.130005
"2018-08-22",223.199997,226.169998,222.149994,223.029999,1734300,223.029999
"2018-08-23",224.270004,224.970001,218.929993,219.300003,2903100,219.300003
"2018-08-24",221.399994,225.089996,220.820007,224.360001,2813500,224.360001
"2018-08-27",228.389999,231.389999,227.770004,228.610001,3107400,228.610001
"2018-08-28",229.699997,230.839996,224.699997,225.720001,2188300,225.720001
"2018-08-29",225.850006,226.850006,223.889999,225.869995,1454000,225.869995
"2018-08-30",224.779999,227.5,222.550003,224.25,2352200,224.25
"2018-08-31",221.710007,226.869995,221.270004,226.479996,2021100,226.479996
"2018-09-04",225.089996,227.5,220.759995,222.179993,2244100,222.179993
"2018-09-05",219.199997,220.490005,215.610001,216.240005,2460000,216.240005
"2018-09-06",216.559998,218.740005,211.979996,215.050003,2228200,215.050003
"2018-09-07",214.020004,218.029999,212.399994,216.039993,2489700,216.039993
"2018-09-10",215.869995,217.039993,212.649994,213.589996,2144500,213.589996
"2018-09-11",210.5,216.729996,208.5,216.100006,2201900,216.100006
"2018-09-12",215,219.929993,211.979996,218.690002,3018200,218.690002
"2018-09-13",223.990005,224.619995,221.110001,222.419998,2856400,222.419998
"2018-09-14",224.880005,225,218.630005,220.029999,2198300,220.029999
"2018-09-17",216.839996,220.990005,216.699997,217.660004,2159700,217.660004
"2018-09-18",218.539993,222.380005,215.580002,216.880005,2116300,216.880005
"2018-09-19",218.550003,228.949997,217.740005,226.410004,3620400,226.410004
"2018-09-20",230.199997,233,227.820007,230.619995,3108200,230.619995
"2018-09-21",234.880005,234.880005,228.399994,228.850006,3506000,228.850006
"2018-09-24",225,226.839996,224.050003,226.630005,1527400,226.630005
"2018-09-25",226.759995,228.660004,224.440002,226.600006,1720800,226.600006
"2018-09-26",228.309998,232.589996,227.729996,228.419998,2716100,228.419998
"2018-09-27",228.699997,231.789993,226.830002,230.470001,1978200,230.470001
"2018-09-28",228.529999,230.649994,226.759995,228.679993,1817700,228.679993
"2018-10-01",230.809998,231.169998,227.199997,227.399994,1199500,227.399994
"2018-10-02",221.669998,222.449997,217.300003,218.899994,3944700,218.899994
"2018-10-03",220.270004,220.970001,215.759995,216.350006,2403200,216.350006
"2018-10-04",215,215.270004,206.610001,210.070007,4032600,210.070007
"2018-10-05",208.570007,209.220001,202.210007,205.619995,3951600,205.619995
"2018-10-08",200.179993,204.630005,198.190002,203.979996,3390200,203.979996
"2018-10-09",201.800003,203.360001,199.419998,200.850006,3134900,200.850006
"2018-10-10",198,198.800003,192.199997,194.259995,4555000,194.259995
"2018-10-11",189.289993,198.139999,189,198,4601200,198
"2018-10-12",205.399994,206.649994,200.940002,204.360001,3889100,204.360001
"2018-10-15",201.5,203.690002,198.779999,200.119995,1840900,200.119995
"2018-10-16",202,203.669998,199.710007,203.210007,2400700,203.210007
"2018-10-17",203.740005,203.75,198.75,200.720001,1736100,200.720001
"2018-10-18",197.509995,197.970001,190.100006,191.880005,4594000,191.880005
"2018-10-19",193.649994,197.25,190.889999,191.919998,2911700,191.919998
"2018-10-22",197.869995,198.710007,194.729996,196.190002,2795700,196.190002
"2018-10-23",190.160004,194.960007,187.880005,193.419998,3370000,193.419998
"2018-10-24",193.240005,193.240005,184.020004,184.470001,3854500,184.470001
"2018-10-25",186.210007,192.520004,185.789993,190.429993,2775300,190.429993
"2018-10-26",184.080002,191.350006,182.600006,188.509995,2903700,188.509995
"2018-10-29",190,190,178.100006,181.75,4276800,181.75
"2018-10-30",181.75,183.600006,177.800003,183.369995,5078000,183.369995
"2018-10-31",184.399994,192.460007,181.910004,190.059998,6319900,190.059998
"2018-11-01",192.449997,202.130005,185,201.470001,6436200,201.470001
"2018-11-02",203.229996,206.25,192.029999,194.690002,4683800,194.690002
"2018-11-05",194.009995,197.169998,189.149994,190.589996,3222200,190.589996
"2018-11-06",191.080002,194.720001,190.419998,192.440002,1812800,192.440002
"2018-11-07",196.009995,196.020004,192.350006,195.410004,2063300,195.410004
"2018-11-08",193.699997,195.75,187.979996,188.550003,2476300,188.550003
"2018-11-09",184.479996,186.25,181.649994,183.75,2928300,183.75
"2018-11-12",183.470001,183.570007,178.889999,180.429993,2290700,180.429993
"2018-11-13",182.389999,185.410004,180.229996,183.339996,2968400,183.339996
"2018-11-14",185.5,186.979996,181.669998,185.059998,2429900,185.059998
"2018-11-15",186.800003,188.5,185.369995,188.410004,2224100,188.410004
"2018-11-16",187.070007,188,183.589996,186.949997,1624500,186.949997
"2018-11-19",185.860001,186.960007,181.889999,183.089996,2665500,183.089996
"2018-11-20",177.600006,179.960007,175.320007,177.479996,3485600,177.479996
"2018-11-21",180.020004,186.270004,179.520004,183.949997,2704200,183.949997
"2018-11-23",181.380005,183.309998,181,182.610001,1266300,182.610001
"2018-11-26",186.259995,186.869995,183.830002,185.190002,1860600,185.190002
"2018-11-27",183.600006,185.25,181.110001,182.789993,2685100,182.789993
"2018-11-28",185.800003,188.5,181.75,188.440002,3337600,188.440002
"2018-11-29",186.5,187.490005,182.449997,183.220001,3409400,183.220001
"2018-11-30",183.039993,189.589996,182.380005,188.279999,2939600,188.279999
"2018-12-03",196,196,189.210007,191.330002,3639200,191.330002
"2018-12-04",192.369995,193.5,180,182.660004,4593400,182.660004
"2018-12-06",176.009995,183.490005,174.660004,180.699997,4346300,180.699997
"2018-12-07",180.110001,185.149994,178.619995,179.559998,2854500,179.559998
"2018-12-10",178.259995,181.550003,174.25,179.199997,1947000,179.199997
"2018-12-11",181.839996,182.100006,176.009995,176.850006,3131700,176.850006
"2018-12-12",180.5,182.949997,179.300003,179.75,2784100,179.75
"2018-12-13",182.389999,183.100006,179.169998,179.899994,1797800,179.899994
"2018-12-14",177.699997,180.509995,176.479996,177.539993,2075000,177.539993
"2018-12-17",176.580002,176.779999,167.529999,169.860001,4193400,169.860001
"2018-12-18",173.119995,173.289993,167.210007,167.610001,2953700,167.610001
"2018-12-19",167.940002,169.139999,160,162.479996,3970000,162.479996
"2018-12-20",160.860001,164.589996,159.830002,160.360001,4152200,160.360001
"2018-12-21",162.289993,162.770004,156.25,157.419998,4934300,157.419998
"2018-12-24",155.289993,161.479996,155.25,157.119995,2354000,157.119995
"2018-12-26",158.320007,163.169998,154.610001,163.039993,2689900,163.039993
"2018-12-27",160.539993,161.949997,156.039993,161.580002,2639500,161.580002
"2018-12-28",162.029999,164.610001,160.600006,162.169998,2148200,162.169998
"2018-12-31",163.800003,164.399994,157.520004,158.600006,2487600,158.600006
"2019-01-02",156.179993,164.330002,155.490005,162.25,2997000,162.25
"2019-01-03",158.75,159.880005,153.779999,154.710007,3879200,154.710007
"2019-01-04",157.600006,162.429993,157.25,160.949997,3847500,160.949997
"2019-01-07",162.600006,164.490005,158.509995,162.600006,3266100,162.600006
"2019-01-08",162.190002,163.889999,158.160004,163.399994,3253400,163.399994
"2019-01-09",166.720001,168.410004,165.479996,166.639999,3391500,166.639999
"2019-01-10",164.979996,168.449997,162.910004,168.350006,2135400,168.350006
"2019-01-11",167.850006,168.350006,164.679993,166.110001,2340400,166.110001
"2019-01-14",162.820007,163.970001,161.589996,163.029999,1786800,163.029999
"2019-01-15",164.429993,169.940002,164.399994,167.929993,2364000,167.929993
"2019-01-16",169.619995,171.330002,168.559998,169.75,2102000,169.75
"2019-01-17",167.839996,169.940002,164.550003,168.110001,3119500,168.110001
"2019-01-18",170.539993,174.279999,169.800003,171.360001,3239400,171.360001
"2019-01-22",167.350006,167.460007,158.520004,160.389999,7087600,160.389999
"2019-01-23",162,163.360001,158.899994,163.259995,4427800,163.259995
"2019-01-24",163.25,163.550003,161,162.699997,2921900,162.699997
"2019-01-25",164.990005,168.059998,163.399994,167.100006,2985900,167.100006
"2019-01-28",164.179993,168.229996,162.720001,167.5,2027500,167.5
"2019-01-29",167.910004,167.979996,164.149994,165.270004,1469600,165.270004
"2019-01-30",166.720001,170.100006,165.25,169.339996,2415100,169.339996
"2019-01-31",171.050003,175.089996,170.360001,172.630005,3320400,172.630005
"2019-02-01",172.679993,173.539993,169.380005,171.270004,2053900,171.270004
"2019-02-04",172.350006,175.539993,171.009995,173.940002,1584100,173.940002
"2019-02-05",175.309998,176.889999,173.539993,176.229996,1534200,176.229996
"2019-02-06",176.229996,176.539993,173.589996,173.850006,1247500,173.850006
"2019-02-07",173.520004,173.960007,170.059998,171.580002,1982700,171.580002
"2019-02-08",170.460007,170.479996,166.660004,169.899994,2121900,169.899994
"2019-02-11",172.220001,172.369995,166.570007,168.059998,2781700,168.059998
"2019-02-12",169.039993,171.539993,169.009995,170.25,2396700,170.25
"2019-02-13",172.979996,175.350006,171.710007,173.820007,2549100,173.820007
"2019-02-14",173.5,174.960007,171.550003,174.080002,2017200,174.080002
"2019-02-15",175.490005,175.630005,169,170.059998,3444700,170.059998
"2019-02-19",169.529999,173.600006,169.199997,172.449997,3155800,172.449997
"2019-02-20",173.389999,176.089996,170.509995,171.179993,4040500,171.179993
"2019-02-21",171.729996,172.889999,169.729996,171.809998,4202800,171.809998
"2019-02-22",173.5,174.169998,164,167.169998,9233500,167.169998
"2019-02-25",170.009995,170.550003,164.860001,165,5832300,165
"2019-02-26",164,164.339996,160.600006,161.979996,4829400,161.979996
"2019-02-27",161.550003,163.399994,160.649994,162.169998,3705100,162.169998
"2019-02-28",162,163.190002,160.910004,162.539993,3412200,162.539993
"2019-03-01",164.179993,165.5,161.979996,162.089996,2656200,162.089996
"2019-03-04",163.710007,164.25,158.440002,160.919998,4323000,160.919998
"2019-03-05",161.470001,170.279999,161.110001,167.740005,5799400,167.740005
"2019-03-06",169.220001,173.520004,169.110001,170.240005,5133300,170.240005
"2019-03-07",169.630005,170,164.899994,165.720001,3247900,165.720001
"2019-03-08",162.940002,164.710007,160.830002,163.649994,2635000,163.649994
"2019-03-11",165.600006,167.559998,164.460007,166.960007,2176600,166.960007
"2019-03-12",168.449997,168.770004,164.559998,166.990005,1833000,166.990005
"2019-03-13",167.800003,170.770004,167.100006,168.169998,2432200,168.169998
"2019-03-14",167.960007,168.039993,166.149994,167.740005,2268600,167.740005
"2019-03-15",169.410004,170.949997,168.75,170.479996,2980600,170.479996
"2019-03-18",172.410004,174.020004,169.669998,171.169998,2130400,171.169998
"2019-03-19",172.110001,172.179993,169.970001,170.729996,1668100,170.729996
"2019-03-20",171.279999,171.279999,166.600006,170.169998,2052600,170.169998
"2019-03-21",168.699997,171.940002,168.699997,171.770004,2104500,171.770004
"2019-03-22",170.720001,170.889999,165.979996,166.729996,2264400,166.729996
"2019-03-25",165.570007,167.190002,163.759995,166.880005,1623400,166.880005
"2019-03-26",167,169.860001,166.580002,167.199997,1854800,167.199997
"2019-03-27",167.360001,167.990005,164.179993,164.289993,2602400,164.289993
"2019-03-28",165,165.360001,162.729996,164.110001,1712500,164.110001
"2019-03-29",165.649994,166,163.460007,164.850006,2695100,164.850006
"2019-04-01",168.070007,171.399994,166.919998,170.399994,4654900,170.399994
"2019-04-02",170.410004,174.149994,168.880005,170.979996,2519700,170.979996
"2019-04-03",173.050003,176.929993,172.259995,174.910004,3723600,174.910004
"2019-04-04",176.919998,180.729996,175.139999,179.130005,3963500,179.130005
"2019-04-05",181.330002,182.470001,179.800003,181.550003,2929500,181.550003
"2019-04-08",181.550003,186.220001,180.389999,184.770004,3913500,184.770004
"2019-04-09",185,185.600006,180.539993,181,3014900,181
"2019-04-10",179.190002,179.550003,175.559998,177.039993,4180500,177.039993
"2019-04-11",176.5,176.639999,171.139999,171.199997,3921800,171.199997
